case,activity,time
Case 199,Round Grinding - Machine 3,2012-01-31T09:00:00Z
Case 199,Lapping - Machine 1,2012-01-31T09:00:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T09:30:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T09:35:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T09:38:00Z
Case 199,Lapping - Machine 1,2012-01-31T11:40:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T12:00:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T12:08:00Z
Case 199,Final Inspection Q.C.,2012-01-31T13:20:00Z
Case 199,Lapping - Machine 1,2012-01-31T14:50:00Z
Case 199,Final Inspection Q.C.,2012-01-31T15:09:00Z
Case 199,Final Inspection Q.C.,2012-01-31T15:11:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T15:57:00Z
Case 199,Final Inspection Q.C.,2012-01-31T16:00:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T16:10:00Z
Case 199,Lapping - Machine 1,2012-01-31T16:13:00Z
Case 199,Lapping - Machine 1,2012-01-31T16:15:00Z
Case 199,Lapping - Machine 1,2012-01-31T16:40:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T16:48:00Z
Case 199,Final Inspection Q.C.,2012-01-31T17:01:00Z
Case 199,Final Inspection Q.C.,2012-01-31T17:29:00Z
Case 199,Round Grinding - Machine 3,2012-01-31T19:48:00Z
Case 199,Final Inspection Q.C.,2012-01-31T20:04:00Z
Case 199,Packing,2012-01-31T21:41:00Z
Case 199,Grinding Rework - Machine 27,2012-01-31T22:25:00Z
Case 199,Final Inspection Q.C.,2012-01-31T22:41:00Z
Case 199,Grinding Rework - Machine 27,2012-01-31T23:47:00Z
Case 199,Grinding Rework - Machine 27,2012-01-31T23:50:00Z
Case 199,Final Inspection Q.C.,2012-01-31T23:56:00Z
Case 199,Final Inspection Q.C.,2012-02-01T00:00:00Z
Case 199,Packing,2012-02-01T00:00:00Z
Case 199,Final Inspection Q.C.,2012-02-01T00:00:00Z
Case 199,Final Inspection Q.C.,2012-02-01T03:22:00Z
Case 199,Grinding Rework - Machine 27,2012-02-01T06:55:00Z
Case 199,Packing,2012-02-01T07:00:00Z
Case 199,Packing,2012-02-01T07:00:00Z
Case 199,Packing,2012-02-01T07:00:00Z
Case 199,Grinding Rework - Machine 27,2012-02-01T07:00:00Z
Case 199,Packing,2012-02-01T07:00:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:00:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:02:00Z
Case 199,Packing,2012-02-01T07:02:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:23:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:26:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:30:00Z
Case 199,Final Inspection Q.C.,2012-02-01T07:30:00Z
Case 199,Final Inspection Q.C.,2012-02-01T08:18:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T08:20:00Z
Case 20,Turning & Milling Q.C.,2012-02-01T08:27:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:00:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:07:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:16:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:20:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:47:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T09:54:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T10:48:00Z
Case 20,Turning & Milling Q.C.,2012-02-01T10:59:00Z
Case 20,Turning & Milling - Machine 4,2012-02-01T11:00:00Z
Case 20,Laser Marking - Machine 7,2012-02-01T11:02:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:10:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:18:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:21:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:29:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:30:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T11:42:00Z
Case 20,Round Grinding - Machine 3,2012-02-01T12:24:00Z
Case 20,Turning & Milling Q.C.,2012-02-01T13:23:00Z
Case 20,Round Grinding - Machine 2,2012-02-01T13:46:00Z
Case 20,Round Grinding - Machine 2,2012-02-01T13:50:00Z
Case 20,Round Grinding - Machine 2,2012-02-01T13:52:00Z
Case 20,Final Inspection Q.C.,2012-02-01T14:12:00Z
Case 20,Packing,2012-02-01T14:34:00Z
Case 200,Milling - Machine 10,2012-02-01T14:40:00Z
Case 200,Grinding Rework - Machine 27,2012-02-01T14:50:00Z
Case 200,Final Inspection Q.C.,2012-02-01T14:50:00Z
Case 200,Final Inspection Q.C.,2012-02-01T14:56:00Z
Case 200,Packing,2012-02-01T15:03:00Z
Case 200,Lapping - Machine 1,2012-02-01T15:24:00Z
Case 200,Round Grinding - Machine 3,2012-02-01T16:00:00Z
Case 201,Round Grinding - Q.C.,2012-02-01T16:02:00Z
Case 201,Turning & Milling Q.C.,2012-02-01T16:04:00Z
Case 201,Turning - Machine 8,2012-02-01T16:06:00Z
Case 201,Turning - Machine 8,2012-02-01T16:07:00Z
Case 201,Turning - Machine 8,2012-02-01T16:10:00Z
Case 201,Turning - Machine 8,2012-02-01T16:39:00Z
Case 201,Turning - Machine 8,2012-02-01T16:44:00Z
Case 201,Turning - Machine 8,2012-02-01T17:00:00Z
Case 201,Turning - Machine 8,2012-02-01T17:26:00Z
Case 201,Turning - Machine 8,2012-02-01T17:27:00Z
Case 201,Turning Q.C.,2012-02-01T18:18:00Z
Case 201,Turning & Milling Q.C.,2012-02-01T19:46:00Z
Case 201,Turning & Milling - Machine 8,2012-02-01T19:56:00Z
Case 201,Turning & Milling - Machine 8,2012-02-01T20:24:00Z
Case 201,Turning & Milling - Machine 8,2012-02-01T20:50:00Z
Case 201,Milling - Machine 16,2012-02-01T21:18:00Z
Case 201,Turning & Milling Q.C.,2012-02-01T21:19:00Z
Case 201,Packing,2012-02-01T22:08:00Z
Case 201,Milling - Machine 16,2012-02-01T22:57:00Z
Case 201,Milling - Machine 16,2012-02-01T23:39:00Z
Case 201,Round Grinding - Machine 2,2012-02-01T23:39:00Z
Case 201,Round Grinding - Manual,2012-02-02T00:00:00Z
Case 201,Round Grinding - Q.C.,2012-02-02T00:00:00Z
Case 201,Turning & Milling Q.C.,2012-02-02T00:00:00Z
Case 201,Round Grinding - Manual,2012-02-02T00:00:00Z
Case 201,Round Grinding - Manual,2012-02-02T00:00:00Z
Case 201,Turning & Milling Q.C.,2012-02-02T00:00:00Z
Case 201,Turning & Milling Q.C.,2012-02-02T00:00:00Z
Case 201,Turning & Milling Q.C.,2012-02-02T00:00:00Z
Case 201,Turning & Milling Q.C.,2012-02-02T04:13:00Z
Case 203,Turning & Milling Q.C.,2012-02-02T06:49:00Z
Case 203,Laser Marking - Machine 7,2012-02-02T06:51:00Z
Case 203,Lapping - Machine 1,2012-02-02T06:59:00Z
Case 203,Flat Grinding - Machine 11,2012-02-02T07:00:00Z
Case 203,Lapping - Machine 1,2012-02-02T07:00:00Z
Case 203,Packing,2012-02-02T07:01:00Z
Case 203,Final Inspection Q.C.,2012-02-02T07:02:00Z
Case 205,Round Grinding - Manual,2012-02-02T07:10:00Z
Case 205,Round Grinding - Manual,2012-02-02T07:24:00Z
Case 205,Final Inspection Q.C.,2012-02-02T07:30:00Z
Case 205,Packing,2012-02-02T07:50:00Z
Case 206,Turning & Milling Q.C.,2012-02-02T08:08:00Z
Case 206,Laser Marking - Machine 7,2012-02-02T08:09:00Z
Case 206,Lapping - Machine 1,2012-02-02T08:23:00Z
Case 206,Round Grinding - Manual,2012-02-02T09:00:00Z
Case 206,Round Grinding - Manual,2012-02-02T09:00:00Z
Case 206,Final Inspection Q.C.,2012-02-02T09:00:00Z
Case 206,Final Inspection Q.C.,2012-02-02T09:16:00Z
Case 206,Packing,2012-02-02T09:19:00Z
Case 206,Round Grinding - Machine 12,2012-02-02T09:23:00Z
Case 206,Round Grinding - Machine 12,2012-02-02T09:29:00Z
Case 206,Round Grinding - Machine 12,2012-02-02T09:30:00Z
Case 206,Final Inspection Q.C.,2012-02-02T09:36:00Z
Case 206,Final Inspection Q.C.,2012-02-02T09:46:00Z
Case 206,Packing,2012-02-02T10:18:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T10:36:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T10:38:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T11:37:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T11:41:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T12:38:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T13:20:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T13:27:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T13:28:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T13:29:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T13:32:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T15:22:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T15:30:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T16:10:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T16:13:00Z
Case 207,Turning & Milling - Machine 9,2012-02-02T16:14:00Z
Case 207,Turning & Milling - Machine 6,2012-02-02T16:22:00Z
Case 207,Turning & Milling Q.C.,2012-02-02T19:02:00Z
Case 207,Turning & Milling Q.C.,2012-02-02T19:46:00Z
Case 207,Turning & Milling Q.C.,2012-02-02T19:47:00Z
Case 207,Turning & Milling Q.C.,2012-02-02T19:58:00Z
Case 207,Turning & Milling - Machine 9,2012-02-02T20:16:00Z
Case 207,Turning & Milling Q.C.,2012-02-02T21:00:00Z
Case 207,Lapping - Machine 1,2012-02-02T21:09:00Z
Case 207,Laser Marking - Machine 7,2012-02-02T21:55:00Z
Case 207,Lapping - Machine 1,2012-02-02T23:36:00Z
Case 207,Laser Marking - Machine 7,2012-02-02T23:46:00Z
Case 207,Lapping - Machine 1,2012-02-03T00:00:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T00:00:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T00:00:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T00:00:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T01:00:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T06:47:00Z
Case 207,Round Grinding - Machine 2,2012-02-03T07:00:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:00:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:01:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:03:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:04:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:16:00Z
Case 207,Final Inspection Q.C.,2012-02-03T07:23:00Z
Case 207,Packing,2012-02-03T07:29:00Z
Case 207,Packing,2012-02-03T08:00:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T09:36:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T09:48:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T09:51:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T10:30:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T10:36:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T12:00:00Z
Case 208,Turning & Milling - Machine 10,2012-02-03T12:50:00Z
Case 208,Turning & Milling - Machine 10,2012-02-04T22:45:00Z
Case 208,Turning & Milling Q.C.,2012-02-04T23:24:00Z
Case 208,Laser Marking - Machine 7,2012-02-05T00:00:00Z
Case 208,Lapping - Machine 1,2012-02-05T00:00:00Z
Case 208,Round Grinding - Machine 2,2012-02-05T00:00:00Z
Case 208,Round Grinding - Machine 2,2012-02-05T00:00:00Z
Case 208,Round Grinding - Machine 2,2012-02-05T00:00:00Z
Case 208,Final Inspection Q.C.,2012-02-05T00:00:00Z
Case 208,Grinding Rework - Machine 27,2012-02-05T00:00:00Z
Case 208,Grinding Rework - Machine 27,2012-02-05T00:42:00Z
Case 208,Grinding Rework - Machine 27,2012-02-05T02:13:00Z
Case 208,Grinding Rework - Machine 27,2012-02-05T06:51:00Z
Case 208,Packing,2012-02-05T07:00:00Z
Case 208,Final Inspection Q.C.,2012-02-05T07:00:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T07:00:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T07:03:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T07:09:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T07:11:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T07:28:00Z
Case 209,Turning & Milling - Machine 6,2012-02-05T09:00:00Z
Case 209,Turning & Milling Q.C.,2012-02-05T09:00:00Z
Case 209,Laser Marking - Machine 7,2012-02-05T09:09:00Z
Case 209,Lapping - Machine 1,2012-02-05T09:11:00Z
Case 209,Final Inspection Q.C.,2012-02-05T09:13:00Z
Case 209,Packing,2012-02-05T09:28:00Z
Case 209,Packing,2012-02-05T09:30:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T09:35:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T09:41:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T10:17:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T10:31:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T11:18:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T11:30:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T11:32:00Z
Case 21,Turning & Milling - Machine 4,2012-02-05T12:00:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T12:43:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T13:18:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T13:20:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T14:00:00Z
Case 21,Laser Marking - Machine 7,2012-02-05T14:00:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T14:04:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T14:04:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T14:15:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T14:16:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T14:17:00Z
Case 21,Round Grinding - Machine 2,2012-02-05T14:39:00Z
Case 21,Round Grinding - Machine 2,2012-02-05T15:00:00Z
Case 21,Turning & Milling Q.C.,2012-02-05T15:56:00Z
Case 21,Round Grinding - Machine 2,2012-02-05T16:00:00Z
Case 21,Round Grinding - Machine 2,2012-02-05T16:17:00Z
Case 21,Final Inspection Q.C.,2012-02-05T17:13:00Z
Case 21,Final Inspection Q.C.,2012-02-05T17:48:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T19:02:00Z
Case 21,Round Grinding - Machine 3,2012-02-05T20:04:00Z
Case 21,Final Inspection Q.C.,2012-02-05T20:06:00Z
Case 21,Packing,2012-02-05T20:08:00Z
Case 210,Turning & Milling - Machine 6,2012-02-05T20:34:00Z
Case 210,Turning & Milling - Machine 6,2012-02-05T20:35:00Z
Case 210,Turning & Milling - Machine 6,2012-02-05T23:56:00Z
Case 210,Turning & Milling - Machine 6,2012-02-05T23:57:00Z
Case 210,Turning & Milling - Machine 6,2012-02-06T00:00:00Z
Case 210,Turning & Milling Q.C.,2012-02-06T00:00:00Z
Case 210,Turning & Milling - Machine 6,2012-02-06T00:00:00Z
Case 210,Turning & Milling - Machine 6,2012-02-06T00:00:00Z
Case 210,Turning & Milling Q.C.,2012-02-06T00:00:00Z
Case 210,Turning & Milling Q.C.,2012-02-06T00:00:00Z
Case 210,Laser Marking - Machine 7,2012-02-06T00:00:00Z
Case 210,Laser Marking - Machine 7,2012-02-06T00:00:00Z
Case 210,Grinding Rework,2012-02-06T03:36:00Z
Case 210,Lapping - Machine 1,2012-02-06T05:00:00Z
Case 210,Lapping - Machine 1,2012-02-06T06:12:00Z
Case 210,Lapping - Machine 1,2012-02-06T06:50:00Z
Case 210,Lapping - Machine 1,2012-02-06T06:56:00Z
Case 210,Lapping - Machine 1,2012-02-06T06:58:00Z
Case 210,Round Grinding - Machine 12,2012-02-06T06:59:00Z
Case 210,Round Grinding - Machine 12,2012-02-06T07:00:00Z
Case 210,Round Grinding - Machine 12,2012-02-06T07:00:00Z
Case 210,Final Inspection Q.C.,2012-02-06T07:00:00Z
Case 210,Round Grinding - Manual,2012-02-06T07:00:00Z
Case 210,Packing,2012-02-06T07:01:00Z
Case 210,Round Grinding - Manual,2012-02-06T07:08:00Z
Case 210,Final Inspection Q.C.,2012-02-06T07:14:00Z
Case 210,Final Inspection Q.C.,2012-02-06T07:29:00Z
Case 210,Packing,2012-02-06T07:41:00Z
Case 211,Turning & Milling Q.C.,2012-02-06T07:48:00Z
Case 211,Laser Marking - Machine 7,2012-02-06T07:54:00Z
Case 211,Laser Marking - Machine 7,2012-02-06T08:00:00Z
Case 211,Lapping - Machine 1,2012-02-06T08:08:00Z
Case 211,Lapping - Machine 1,2012-02-06T08:10:00Z
Case 211,Final Inspection Q.C.,2012-02-06T08:20:00Z
Case 211,Final Inspection Q.C.,2012-02-06T09:00:00Z
Case 211,Packing,2012-02-06T09:00:00Z
Case 211,Packing,2012-02-06T09:39:00Z
Case 212,Turning & Milling - Machine 6,2012-02-06T09:53:00Z
Case 212,Turning & Milling - Machine 6,2012-02-06T10:06:00Z
Case 212,Turning & Milling - Machine 6,2012-02-06T10:21:00Z
Case 212,Turning & Milling Q.C.,2012-02-06T10:21:00Z
Case 212,Turning & Milling - Machine 6,2012-02-06T10:42:00Z
Case 212,Turning & Milling - Machine 6,2012-02-06T10:57:00Z
Case 212,Turning & Milling Q.C.,2012-02-06T11:24:00Z
Case 212,Turning & Milling Q.C.,2012-02-06T12:00:00Z
Case 212,Laser Marking - Machine 7,2012-02-06T12:10:00Z
Case 212,Lapping - Machine 1,2012-02-06T12:10:00Z
Case 212,Lapping - Machine 1,2012-02-06T12:12:00Z
Case 212,Final Inspection Q.C.,2012-02-06T12:47:00Z
Case 212,Packing,2012-02-06T13:47:00Z
Case 212,Final Inspection Q.C.,2012-02-06T15:00:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T15:21:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T15:23:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T16:00:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T16:06:00Z
Case 214,Turning & Milling Q.C.,2012-02-06T16:24:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T16:34:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T17:12:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T17:23:00Z
Case 214,Turning & Milling - Machine 6,2012-02-06T18:27:00Z
Case 214,Turning & Milling Q.C.,2012-02-06T20:16:00Z
Case 214,Turning & Milling Q.C.,2012-02-06T20:16:00Z
Case 214,Flat Grinding - Machine 11,2012-02-06T20:21:00Z
Case 214,Flat Grinding - Machine 11,2012-02-06T20:38:00Z
Case 214,Laser Marking - Machine 7,2012-02-06T23:54:00Z
Case 214,Laser Marking - Machine 7,2012-02-07T00:00:00Z
Case 214,Lapping - Machine 1,2012-02-07T00:00:00Z
Case 214,Lapping - Machine 1,2012-02-07T00:00:00Z
Case 214,Final Inspection Q.C.,2012-02-07T00:00:00Z
Case 214,Packing,2012-02-07T00:00:00Z
Case 215,Turning & Milling - Machine 8,2012-02-07T00:00:00Z
Case 215,Turning & Milling - Machine 8,2012-02-07T00:00:00Z
Case 215,Turning & Milling - Machine 8,2012-02-07T01:00:00Z
Case 215,Turning & Milling Q.C.,2012-02-07T02:05:00Z
Case 215,Turning & Milling Q.C.,2012-02-07T03:44:00Z
Case 215,Laser Marking - Machine 7,2012-02-07T06:47:00Z
Case 215,Lapping - Machine 1,2012-02-07T06:50:00Z
Case 215,Lapping - Machine 1,2012-02-07T06:50:00Z
Case 215,Laser Marking - Machine 7,2012-02-07T07:00:00Z
Case 215,Final Inspection Q.C.,2012-02-07T07:00:00Z
Case 215,Packing,2012-02-07T07:02:00Z
Case 215,Final Inspection Q.C.,2012-02-07T07:04:00Z
Case 218,Change Version - Machine 22,2012-02-07T07:05:00Z
Case 218,Change Version - Machine 22,2012-02-07T07:08:00Z
Case 218,Change Version - Machine 22,2012-02-07T07:11:00Z
Case 218,Change Version - Machine 22,2012-02-07T07:15:00Z
Case 218,Final Inspection Q.C.,2012-02-07T08:01:00Z
Case 218,Packing,2012-02-07T08:16:00Z
Case 218,Laser Marking - Machine 7,2012-02-07T08:24:00Z
Case 218,Final Inspection Q.C.,2012-02-07T09:00:00Z
Case 219,Lapping - Machine 1,2012-02-07T09:06:00Z
Case 219,Lapping - Machine 1,2012-02-07T09:07:00Z
Case 219,Round Grinding - Machine 2,2012-02-07T09:18:00Z
Case 219,Round Grinding - Machine 2,2012-02-07T09:21:00Z
Case 219,Round Grinding - Machine 2,2012-02-07T09:54:00Z
Case 219,Round Grinding - Machine 2,2012-02-07T10:05:00Z
Case 219,Round Grinding - Machine 2,2012-02-07T10:13:00Z
Case 219,Final Inspection Q.C.,2012-02-07T10:25:00Z
Case 219,Final Inspection Q.C.,2012-02-07T10:46:00Z
Case 219,Packing,2012-02-07T11:00:00Z
Case 219,Packing,2012-02-07T11:04:00Z
Case 22,Turning & Milling - Machine 9,2012-02-07T11:15:00Z
Case 22,Turning & Milling - Machine 9,2012-02-07T11:25:00Z
Case 22,Turning & Milling - Machine 9,2012-02-07T12:00:00Z
Case 22,Turning & Milling - Machine 9,2012-02-07T12:10:00Z
Case 22,Turning & Milling - Machine 9,2012-02-07T12:19:00Z
Case 22,Turning & Milling Q.C.,2012-02-07T12:23:00Z
Case 22,Laser Marking - Machine 7,2012-02-07T12:30:00Z
Case 22,Lapping - Machine 1,2012-02-07T12:40:00Z
Case 22,Round Grinding - Machine 12,2012-02-07T13:00:00Z
Case 22,Round Grinding - Machine 12,2012-02-07T13:02:00Z
Case 22,Final Inspection Q.C.,2012-02-07T13:20:00Z
Case 22,Packing,2012-02-07T13:20:00Z
Case 22,Final Inspection Q.C.,2012-02-07T13:20:00Z
Case 222,Packing,2012-02-07T13:40:00Z
Case 223,Turning & Milling - Machine 8,2012-02-07T13:41:00Z
Case 223,Turning & Milling Q.C.,2012-02-07T13:42:00Z
Case 223,Turning & Milling - Machine 8,2012-02-07T13:45:00Z
Case 223,Turning & Milling - Machine 8,2012-02-07T13:48:00Z
Case 223,Turning & Milling - Machine 8,2012-02-07T13:48:00Z
Case 223,Turning & Milling - Machine 8,2012-02-07T13:51:00Z
Case 223,Turning & Milling Q.C.,2012-02-07T13:52:00Z
Case 223,Laser Marking - Machine 7,2012-02-07T14:18:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T14:19:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T14:34:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T15:19:00Z
Case 223,Lapping - Machine 1,2012-02-07T16:00:00Z
Case 223,Final Inspection Q.C.,2012-02-07T16:09:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T16:11:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T16:30:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T16:50:00Z
Case 223,Final Inspection Q.C.,2012-02-07T19:01:00Z
Case 223,Packing,2012-02-07T20:01:00Z
Case 223,Flat Grinding - Machine 11,2012-02-07T20:07:00Z
Case 223,Lapping - Machine 1,2012-02-07T20:17:00Z
Case 223,Final Inspection Q.C.,2012-02-07T20:27:00Z
Case 223,Final Inspection Q.C.,2012-02-07T22:24:00Z
Case 223,Packing,2012-02-07T23:04:00Z
Case 223,Packing,2012-02-08T00:00:00Z
Case 224,Turning & Milling Q.C.,2012-02-08T00:00:00Z
Case 224,Turning & Milling Q.C.,2012-02-08T00:00:00Z
Case 224,Turning & Milling Q.C.,2012-02-08T00:01:00Z
Case 225,Grinding Rework - Machine 27,2012-02-08T01:30:00Z
Case 225,Laser Marking - Machine 7,2012-02-08T03:39:00Z
Case 225,Grinding Rework - Machine 2,2012-02-08T03:50:00Z
Case 225,Grinding Rework - Machine 27,2012-02-08T04:40:00Z
Case 225,Laser Marking - Machine 7,2012-02-08T05:34:00Z
Case 225,Lapping - Machine 1,2012-02-08T06:50:00Z
Case 225,Lapping - Machine 1,2012-02-08T06:50:00Z
Case 225,Lapping - Machine 1,2012-02-08T06:56:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T07:00:00Z
Case 225,Lapping - Machine 1,2012-02-08T07:00:00Z
Case 225,Lapping - Machine 1,2012-02-08T07:00:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T07:00:00Z
Case 225,Lapping - Machine 1,2012-02-08T07:05:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T07:08:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T07:11:00Z
Case 225,Lapping - Machine 1,2012-02-08T07:17:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T07:22:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T08:43:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T09:05:00Z
Case 225,Round Grinding - Machine 2,2012-02-08T09:07:00Z
Case 225,Lapping - Machine 1,2012-02-08T09:14:00Z
Case 225,Turning Rework - Machine 21,2012-02-08T09:28:00Z
Case 225,Lapping - Machine 1,2012-02-08T09:51:00Z
Case 225,Lapping - Machine 1,2012-02-08T09:57:00Z
Case 225,Lapping - Machine 1,2012-02-08T10:07:00Z
Case 225,Round Grinding - Machine 3,2012-02-08T10:21:00Z
Case 225,Final Inspection Q.C.,2012-02-08T11:00:00Z
