case,activity,Resource,time,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 19,Final Inspection Q.C.,Quality Check 1,23/02/2012 09:37,23/02/2012 10:52,000:00,33,Cable Head,ID4493,D,29,0,0,
Case 190,Packing,Packing,10/01/2012 00:00,10/01/2012 01:00,000:00,16,Seal Head,ID4820,D,7,0,0,
Case 190,Final Inspection Q.C.,Quality Check 1,10/01/2012 14:30,10/01/2012 15:45,000:00,16,Seal Head,ID4493,D,7,0,0,
Case 190,Turning & Milling Q.C.,Quality Check 1,29/01/2012 11:19,29/01/2012 13:42,002:23,16,Seal Head,ID4493,D,0,0,0,
Case 190,Final Inspection Q.C.,Quality Check 1,13/02/2012 00:00,13/02/2012 01:15,000:00,16,Seal Head,ID4493,D,0,0,0,
Case 190,Turning & Milling Q.C.,Quality Check 1,14/02/2012 09:18,14/02/2012 11:10,001:52,16,Seal Head,ID4493,D,0,0,0,
Case 192,Rework Milling - Machine 28,Manual Milling - Machine 28,11/01/2012 08:00,11/01/2012 10:00,002:00,200,Piston,ID3641,D,0,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,11/01/2012 10:08,11/01/2012 11:09,001:01,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,07/02/2012 09:54,07/02/2012 16:17,006:23,200,Piston,ID4132,S,1,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,08/02/2012 07:05,08/02/2012 08:40,001:35,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,08/02/2012 07:17,08/02/2012 08:41,001:24,200,Piston,ID4132,S,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,08/02/2012 08:43,08/02/2012 15:46,007:03,200,Piston,ID4132,D,7,0,0,Y
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,08/02/2012 20:14,08/02/2012 20:17,000:03,200,Piston,ID4641,D,0,0,0,Y
Case 192,Turning & Milling Q.C.,Quality Check 1,09/02/2012 07:00,09/02/2012 08:40,001:40,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/02/2012 07:12,09/02/2012 10:13,003:01,200,Piston,ID4132,D,3,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/02/2012 10:16,09/02/2012 15:56,005:40,200,Piston,ID3846,D,6,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/02/2012 20:14,10/02/2012 06:45,010:31,200,Piston,ID4641,D,11,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,10/02/2012 06:54,10/02/2012 12:53,005:59,200,Piston,ID3846,D,6,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,10/02/2012 09:37,10/02/2012 10:40,001:03,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,11/02/2012 22:10,12/02/2012 06:37,008:27,200,Piston,ID4132,D,9,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,12/02/2012 06:51,12/02/2012 07:06,000:15,200,Piston,ID3846,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,12/02/2012 09:00,12/02/2012 15:59,006:59,200,Piston,ID3846,D,7,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,12/02/2012 16:07,12/02/2012 23:24,007:17,200,Piston,ID4132,D,8,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,12/02/2012 17:42,12/02/2012 18:03,000:21,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,12/02/2012 23:48,13/02/2012 06:41,006:53,200,Piston,ID4794,D,8,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13/02/2012 07:16,13/02/2012 14:34,007:18,200,Piston,ID3846,S,1,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,13/02/2012 07:30,13/02/2012 09:49,002:19,200,Piston,ID4287,D,60,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,13/02/2012 09:40,13/02/2012 10:02,000:22,200,Piston,ID4287,D,6,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13/02/2012 14:37,13/02/2012 15:58,001:21,200,Piston,ID3846,S,0,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,13/02/2012 15:00,13/02/2012 16:02,001:02,200,Piston,ID4287,D,1,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13/02/2012 16:19,13/02/2012 17:58,001:39,200,Piston,ID4132,S,1,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13/02/2012 18:01,13/02/2012 23:23,005:22,200,Piston,ID4132,D,6,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13/02/2012 23:46,14/02/2012 06:46,007:00,200,Piston,ID4932,D,6,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14/02/2012 07:02,14/02/2012 13:31,006:29,200,Piston,ID3846,D,6,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,14/02/2012 10:44,14/02/2012 13:35,002:51,200,Piston,ID4287,D,20,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14/02/2012 13:32,14/02/2012 14:47,000:00,200,Piston,ID3846,D,1,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14/02/2012 13:33,14/02/2012 17:21,003:48,200,Piston,ID3846,D,4,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14/02/2012 18:01,14/02/2012 19:58,001:57,200,Piston,ID4132,D,2,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14/02/2012 19:59,15/02/2012 06:40,010:41,200,Piston,ID4932,D,12,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,15/02/2012 06:54,15/02/2012 15:09,008:15,200,Piston,ID3846,D,8,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,15/02/2012 14:58,15/02/2012 16:00,001:02,200,Piston,ID4287,D,20,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,15/02/2012 16:16,15/02/2012 23:29,007:13,200,Piston,ID4132,D,8,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,15/02/2012 23:33,16/02/2012 06:44,007:11,200,Piston,ID4932,D,7,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,16/02/2012 07:10,16/02/2012 09:05,001:55,200,Piston,ID3846,B,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,16/02/2012 09:06,16/02/2012 11:46,002:40,200,Piston,ID3846,D,2,0,0,
Case 192,Turning & Milling Q.C.,Quality Check 1,16/02/2012 10:30,16/02/2012 12:50,002:20,200,Piston,ID4287,D,23,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,16/02/2012 10:31,16/02/2012 11:46,000:00,200,Piston,ID4287,D,0,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,16/02/2012 12:00,16/02/2012 17:54,005:54,200,Piston,ID4162,S,0,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,17/02/2012 06:36,17/02/2012 12:36,006:00,200,Piston,ID4162,D,0,0,0,
Case 192,Final Inspection Q.C.,Quality Check 1,17/02/2012 09:30,17/02/2012 10:30,001:00,200,Piston,ID4287,D,0,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,19/02/2012 07:45,19/02/2012 18:46,011:01,200,Piston,ID4162,D,0,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,19/02/2012 18:48,19/02/2012 21:00,002:12,200,Piston,ID4162,D,3,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,20/02/2012 14:32,20/02/2012 16:06,001:34,200,Piston,ID4162,D,2,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,20/02/2012 22:07,21/02/2012 06:29,008:22,200,Piston,ID4873,D,7,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,21/02/2012 08:10,21/02/2012 11:40,003:30,200,Piston,ID4162,D,3,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,21/02/2012 13:30,21/02/2012 16:00,002:30,200,Piston,ID4162,D,4,0,0,
Case 192,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,21/02/2012 17:15,21/02/2012 18:30,000:00,200,Piston,ID4140,D,0,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,21/02/2012 17:16,21/02/2012 19:50,002:34,200,Piston,ID4140,D,3,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,21/02/2012 19:52,21/02/2012 21:00,001:08,200,Piston,ID4140,D,3,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,21/02/2012 20:02,22/02/2012 06:06,010:04,200,Piston,ID4873,D,7,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,22/02/2012 06:45,22/02/2012 08:10,001:25,200,Piston,ID4162,D,2,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,22/02/2012 10:10,22/02/2012 16:00,005:50,200,Piston,ID4162,D,9,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,22/02/2012 20:06,23/02/2012 06:31,010:25,200,Piston,ID4873,D,6,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,23/02/2012 06:45,23/02/2012 10:00,003:15,200,Piston,ID4162,D,5,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,23/02/2012 11:00,23/02/2012 12:00,001:00,200,Piston,ID4162,D,1,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,23/02/2012 14:30,23/02/2012 16:00,001:30,200,Piston,ID4162,D,3,0,0,
Case 192,Milling - Machine 14,Machine 14 - Milling,23/02/2012 20:06,24/02/2012 06:30,010:24,200,Piston,ID4873,D,6,0,0,
Case 192,Packing,Packing,26/02/2012 00:00,26/02/2012 01:00,000:00,200,Piston,ID4291,D,65,0,0,
Case 192,Final Inspection Q.C.,Quality Check 1,26/02/2012 10:30,26/02/2012 14:04,003:34,200,Piston,ID4287,D,65,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,10/01/2012 10:14,10/01/2012 10:54,000:40,40,Socket,ID4132,S,0,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,11/01/2012 07:16,11/01/2012 16:28,009:12,40,Socket,ID4132,S,0,0,0,
Case 194,Turning & Milling Q.C.,Quality Check 1,11/01/2012 16:20,11/01/2012 17:52,001:32,40,Socket,ID4287,S,0,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,12/01/2012 07:05,12/01/2012 17:42,010:37,40,Socket,ID4132,S,3,0,0,Y
Case 194,Turning & Milling Q.C.,Quality Check 1,12/01/2012 12:42,12/01/2012 15:51,003:09,40,Socket,ID4287,D,0,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,12/01/2012 20:49,13/01/2012 06:28,009:39,40,Socket,ID4641,D,8,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,13/01/2012 06:52,13/01/2012 12:48,005:56,40,Socket,ID3846,D,7,0,0,
Case 194,Turning & Milling Q.C.,Quality Check 1,13/01/2012 11:00,13/01/2012 12:30,001:30,40,Socket,ID4287,D,37,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,13/01/2012 12:48,14/01/2012 09:00,020:12,40,Socket,ID4132,D,20,0,0,
Case 194,Stress Relief,Oven,14/01/2012 09:00,14/01/2012 13:00,004:00,40,Socket,ID4932,D,39,0,0,
Case 194,Turning & Milling - Machine 10,Machine 10 - Grinding,14/01/2012 23:55,15/01/2012 03:17,003:22,40,Socket,ID4132,D,2,0,0,
Case 194,Turning & Milling Q.C.,Quality Check 1,15/01/2012 09:00,15/01/2012 17:58,008:58,40,Socket,ID4287,D,0,0,0,Y
Case 194,Turning - Machine 9,Machine 9 - Turning & Milling,15/01/2012 09:18,15/01/2012 16:25,007:07,40,Socket,ID3846,S,2,0,0,Y
Case 194,Turning - Machine 9,Machine 9 - Turning & Milling,15/01/2012 16:26,15/01/2012 17:52,001:26,40,Socket,ID3846,D,4,0,0,
Case 194,Turning - Machine 9,Machine 9 - Turning & Milling,16/01/2012 07:03,16/01/2012 15:58,008:55,40,Socket,ID3846,D,27,0,0,
Case 194,Turning & Milling Q.C.,Quality Check 1,16/01/2012 10:00,16/01/2012 10:30,000:30,40,Socket,ID4287,D,2,1,0,
Case 194,Turning - Machine 9,Machine 9 - Turning & Milling,16/01/2012 16:22,16/01/2012 17:48,001:26,40,Socket,ID4641,D,4,0,0,
Case 194,Turning - Machine 9,Machine 9 - Turning & Milling,16/01/2012 17:49,16/01/2012 17:50,000:01,40,Socket,ID4641,D,2,0,0,
Case 194,Turning Q.C.,Quality Check 1,17/01/2012 07:00,17/01/2012 08:40,001:40,40,Socket,ID4287,D,38,1,0,
Case 194,Laser Marking - Machine 7,Machine 7- Laser Marking,23/01/2012 15:30,23/01/2012 15:56,000:26,40,Socket,ID0998,D,38,0,0,
Case 194,Lapping - Machine 1,Machine 1 - Lapping,24/01/2012 00:00,24/01/2012 01:15,000:00,40,Socket,ID4882,D,0,0,0,
Case 194,Lapping - Machine 1,Machine 1 - Lapping,24/01/2012 08:14,24/01/2012 11:23,003:09,40,Socket,ID0998,D,38,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,24/01/2012 09:00,24/01/2012 12:50,003:50,40,Socket,ID4287,S,0,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,24/01/2012 13:40,24/01/2012 18:02,004:22,40,Socket,ID4287,D,0,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,25/01/2012 09:00,25/01/2012 16:01,007:01,40,Socket,ID4287,D,0,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,26/01/2012 07:06,26/01/2012 10:07,003:01,40,Socket,ID4287,D,0,0,0,
Case 194,Grinding Rework - Machine 27,Machine 27 - Grinding,26/01/2012 16:22,26/01/2012 18:16,001:54,40,Socket,ID4872,D,0,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,27/01/2012 09:00,27/01/2012 10:00,001:00,40,Socket,ID4287,D,0,0,0,
Case 194,Final Inspection Q.C.,Quality Check 1,03/02/2012 07:00,03/02/2012 12:00,005:00,40,Socket,ID4287,D,38,0,0,
Case 194,Packing,Packing,06/02/2012 00:00,06/02/2012 01:00,000:00,40,Socket,ID4820,D,5,0,0,
Case 194,Packing,Packing,06/02/2012 00:00,06/02/2012 01:00,000:00,40,Socket,ID4820,D,0,0,0,
Case 194,Packing,Packing,07/02/2012 00:00,07/02/2012 01:00,000:00,40,Socket,ID4820,D,0,0,0,
Case 194,Packing,Packing,07/02/2012 00:00,07/02/2012 01:00,000:00,40,Socket,ID4820,D,33,0,0,
Case 195,Turning & Milling Q.C.,Quality Check 1,31/01/2012 12:00,31/01/2012 15:05,003:05,80,Slip Ring Adapter,ID4287,D,80,0,0,
Case 195,Flat Grinding - Machine 11,Machine 11 - Grinding,05/02/2012 00:00,05/02/2012 01:15,000:00,80,Slip Ring Adapter,ID4882,D,0,0,0,
Case 195,Lapping - Machine 1,Machine 1 - Lapping,05/02/2012 09:41,05/02/2012 11:18,001:37,80,Slip Ring Adapter,ID0998,D,40,0,0,
Case 195,Lapping - Machine 1,Machine 1 - Lapping,05/02/2012 12:43,05/02/2012 16:38,003:55,80,Slip Ring Adapter,ID0998,D,40,0,0,
Case 195,Flat Grinding - Machine 11,Machine 11 - Grinding,05/02/2012 13:18,05/02/2012 17:43,004:25,80,Slip Ring Adapter,ID4882,D,69,0,0,
Case 195,Flat Grinding - Machine 11,Machine 11 - Grinding,06/02/2012 07:54,06/02/2012 08:37,000:43,80,Slip Ring Adapter,ID4882,D,11,0,0,
Case 195,Round Grinding - Machine 2,Machine 2 - Round Grinding,09/02/2012 22:31,09/02/2012 23:50,001:19,80,Slip Ring Adapter,ID4355,S,0,0,0,
Case 195,Round Grinding - Machine 2,Machine 2 - Round Grinding,10/02/2012 07:25,10/02/2012 09:52,002:27,80,Slip Ring Adapter,ID4385,S,0,0,0,
Case 195,Round Grinding - Machine 2,Machine 2 - Round Grinding,10/02/2012 09:53,10/02/2012 12:44,002:51,80,Slip Ring Adapter,ID4385,D,9,0,0,
Case 195,Round Grinding - Machine 2,Machine 2 - Round Grinding,11/02/2012 22:04,12/02/2012 06:53,008:49,80,Slip Ring Adapter,ID4528,D,36,0,0,
Case 195,Round Grinding - Machine 2,Machine 2 - Round Grinding,12/02/2012 07:58,12/02/2012 15:51,007:53,80,Slip Ring Adapter,ID4445,D,35,0,0,
Case 195,Round Grinding - Q.C.,Quality Check 1,12/02/2012 16:12,12/02/2012 17:40,001:28,80,Slip Ring Adapter,ID4287,D,80,0,0,
Case 195,Packing,Packing,15/02/2012 00:00,15/02/2012 01:00,000:00,80,Slip Ring Adapter,ID4820,D,80,0,0,
Case 195,Final Inspection Q.C.,Quality Check 1,15/02/2012 13:20,15/02/2012 14:05,000:45,80,Slip Ring Adapter,ID4287,D,80,0,0,
Case 196,Turning & Milling Q.C.,Quality Check 1,17/01/2012 13:20,17/01/2012 15:59,002:39,40,Cable Head,ID4163,D,0,0,0,
Case 196,Grinding Rework - Machine 27,Machine 27 - Grinding,19/02/2012 12:12,19/02/2012 14:09,001:57,40,Cable Head,ID4528,D,0,0,0,
Case 196,Final Inspection Q.C.,Quality Check 1,19/02/2012 15:15,19/02/2012 16:01,000:46,40,Cable Head,ID4493,D,3,1,0,
Case 196,Packing,Packing,21/02/2012 00:00,21/02/2012 01:00,000:00,40,Cable Head,ID4820,D,3,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,09/01/2012 13:29,09/01/2012 17:24,003:55,100,Cable Head,ID4429,S,0,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,09/01/2012 20:00,09/01/2012 23:00,003:00,100,Cable Head,ID4529,S,1,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10/01/2012 01:00,10/01/2012 06:30,005:30,100,Cable Head,ID4529,D,26,0,0,
Case 198,Turning & Milling Q.C.,Quality Check 1,10/01/2012 07:00,10/01/2012 08:08,001:08,100,Cable Head,ID4287,D,0,1,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10/01/2012 07:08,10/01/2012 07:09,000:01,100,Cable Head,ID4429,S,1,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10/01/2012 14:05,10/01/2012 15:57,001:52,100,Cable Head,ID4932,D,11,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10/01/2012 16:05,10/01/2012 17:04,000:59,100,Cable Head,ID4429,D,2,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10/01/2012 18:07,10/01/2012 23:35,005:28,100,Cable Head,ID4718,D,26,0,0,
Case 198,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 06:56,11/01/2012 12:45,005:49,100,Cable Head,ID4932,D,33,0,0,
Case 198,Turning & Milling Q.C.,Quality Check 1,12/01/2012 07:00,12/01/2012 07:44,000:44,100,Cable Head,ID4493,D,95,0,0,
Case 198,Laser Marking - Machine 7,Machine 7- Laser Marking,12/01/2012 13:35,12/01/2012 14:35,001:00,100,Cable Head,ID4882,D,95,0,0,
Case 198,Turning Rework - Machine 21,Machine 21 - Turning,26/01/2012 09:00,26/01/2012 10:30,001:30,100,Cable Head,ID4442,D,4,0,0,
Case 198,Turning & Milling Q.C.,Quality Check 1,27/01/2012 10:11,27/01/2012 11:12,001:01,100,Cable Head,ID4493,D,4,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,05/03/2012 23:00,06/03/2012 03:00,004:00,100,Cable Head,ID4355,D,0,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,06/03/2012 12:07,06/03/2012 13:32,001:25,100,Cable Head,ID0998,D,25,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,07/03/2012 00:00,07/03/2012 01:15,000:00,100,Cable Head,ID4882,D,0,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,07/03/2012 16:25,07/03/2012 17:30,001:05,100,Cable Head,ID0998,D,50,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,08/03/2012 00:00,08/03/2012 01:15,000:00,100,Cable Head,ID4882,D,0,0,0,
Case 198,Laser Marking - Machine 7,Machine 7- Laser Marking,08/03/2012 08:22,08/03/2012 09:37,000:00,100,Cable Head,ID0998,D,0,0,0,
Case 198,Lapping - Machine 1,Machine 1 - Lapping,08/03/2012 08:22,08/03/2012 08:22,001:50,100,Cable Head,ID0998,D,20,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,08/03/2012 15:13,08/03/2012 18:11,002:58,100,Cable Head,ID4385,S,0,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,08/03/2012 18:11,08/03/2012 20:17,002:06,100,Cable Head,ID4385,D,7,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,08/03/2012 20:23,08/03/2012 23:41,003:18,100,Cable Head,ID4355,D,10,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,09/03/2012 00:07,09/03/2012 06:45,006:38,100,Cable Head,ID4445,D,19,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,09/03/2012 07:16,09/03/2012 11:49,004:33,100,Cable Head,ID4385,D,10,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,10/03/2012 22:09,11/03/2012 06:33,008:24,100,Cable Head,ID4528,D,18,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,11/03/2012 06:44,11/03/2012 06:52,000:08,100,Cable Head,ID4355,D,1,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,11/03/2012 07:58,11/03/2012 15:57,007:59,100,Cable Head,ID4355,D,17,0,0,
Case 198,Round Grinding - Machine 2,Machine 2 - Round Grinding,11/03/2012 16:18,11/03/2012 20:40,004:22,100,Cable Head,ID4385,D,13,0,0,
Case 198,Final Inspection Q.C.,Quality Check 1,15/03/2012 11:19,15/03/2012 14:01,002:42,100,Cable Head,ID4493,D,86,4,0,
Case 198,Packing,Packing,16/03/2012 00:00,16/03/2012 01:00,000:00,100,Cable Head,ID4820,D,86,0,0,
Case 198,Packing,Packing,18/03/2012 00:00,18/03/2012 01:00,000:00,100,Cable Head,ID4820,D,1,0,0,
Case 198,Final Inspection Q.C.,Quality Check 1,18/03/2012 10:09,18/03/2012 12:11,002:02,100,Cable Head,ID4493,D,1,0,0,
Case 198,Grinding Rework - Machine 27,Machine 27 - Grinding,19/03/2012 07:20,19/03/2012 09:56,002:36,100,Cable Head,ID4528,D,0,0,0,
Case 198,Packing,Packing,20/03/2012 00:00,20/03/2012 01:00,000:00,100,Cable Head,ID4820,D,4,0,0,
Case 198,Final Inspection Q.C.,Quality Check 1,20/03/2012 09:34,20/03/2012 10:49,000:00,100,Cable Head,ID4493,D,4,0,0,Y
Case 198,Laser Marking - Machine 7,Machine 7- Laser Marking,20/03/2012 12:24,20/03/2012 13:39,000:00,100,Cable Head,ID4882,D,4,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,03/01/2012 00:00,03/01/2012 01:15,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,03/01/2012 08:24,03/01/2012 15:35,007:11,180,Cable Head,ID0998,D,36,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,03/01/2012 12:25,03/01/2012 12:50,000:25,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,03/01/2012 13:20,03/01/2012 16:00,002:40,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,03/01/2012 15:35,03/01/2012 15:56,000:21,180,Cable Head,ID0998,D,0,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,03/01/2012 15:57,03/01/2012 16:05,000:08,180,Cable Head,ID4445,S,0,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,03/01/2012 16:07,03/01/2012 18:58,002:51,180,Cable Head,ID4445,S,0,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,03/01/2012 18:59,03/01/2012 22:17,003:18,180,Cable Head,ID4445,D,9,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,04/01/2012 00:00,04/01/2012 01:15,000:00,180,Cable Head,ID4882,D,0,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,04/01/2012 07:39,04/01/2012 10:25,002:46,180,Cable Head,ID4355,D,0,0,0,
Case 199,Turning & Milling Q.C.,Quality Check 1,04/01/2012 09:00,04/01/2012 10:00,001:00,180,Cable Head,ID4163,D,0,1,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,04/01/2012 22:37,04/01/2012 23:46,001:09,180,Cable Head,ID3846,S,0,0,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,05/01/2012 06:52,05/01/2012 15:32,008:40,180,Cable Head,ID4641,S,2,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,05/01/2012 15:09,06/01/2012 07:00,015:51,180,Cable Head,ID4355,D,0,0,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,05/01/2012 16:03,06/01/2012 07:00,014:57,180,Cable Head,ID3846,D,20,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,05/01/2012 16:28,05/01/2012 19:53,003:25,180,Cable Head,ID4445,D,8,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,05/01/2012 20:52,06/01/2012 06:48,009:56,180,Cable Head,ID4385,D,19,0,0,
Case 199,Turning & Milling - Machine 10,Machine 10 - Grinding,06/01/2012 07:00,07/01/2012 06:00,023:00,180,Cable Head,ID4132,D,31,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,06/01/2012 07:01,06/01/2012 12:53,005:52,180,Cable Head,ID4355,D,14,0,0,
Case 199,Lapping - Machine 1,Machine 1 - Lapping,06/01/2012 08:09,06/01/2012 10:03,001:54,180,Cable Head,ID0998,D,36,0,0,
Case 199,Round Grinding - Machine 2,Machine 2 - Round Grinding,07/01/2012 21:57,08/01/2012 06:57,009:00,180,Cable Head,ID4445,D,16,0,0,
